customer_id,gender,senior_citizen,tenure,contract,payment_method,monthly_charges,total_charges,internet_service,tech_support,online_security,paperless_billing,churn
CF-10878,Female,0,40,Month-to-month,Mailed check,55.91,2197.27,DSL,No,Yes,No,0
CF-10879,Female,0,45,Month-to-month,Mailed check,31.57,1482.42,No,Yes,No,Yes,0
CF-10880,Female,0,6,Month-to-month,Mailed check,71.25,428.87,DSL,Yes,No,No,0
CF-10881,Male,1,62,Month-to-month,Mailed check,56.88,3304.31,DSL,No,No,No,0
CF-10882,Male,0,32,One year,Credit card,48.37,1562.27,DSL,Yes,No,Yes,0
CF-10883,Female,0,11,Month-to-month,Credit card,98.98,1101.06,Fiber optic,No,Yes,Yes,1
CF-10884,Male,0,59,One year,Credit card,18.0,1083.96,No,No,No,No,1
CF-10885,Male,1,53,Month-to-month,Credit card,83.74,4669.68,Fiber optic,No,Yes,Yes,0
CF-10886,Female,0,3,Month-to-month,Electronic check,47.73,136.47,DSL,Yes,No,Yes,1
CF-10887,Female,0,14,Month-to-month,Electronic check,101.94,1470.08,Fiber optic,Yes,No,Yes,1
CF-10888,Female,0,1,One year,Bank transfer,80.28,71.17,Fiber optic,No,Yes,No,0
CF-10889,Female,0,19,Month-to-month,Bank transfer,39.86,744.31,DSL,No,Yes,No,0
CF-10890,Female,1,7,Month-to-month,Electronic check,44.6,303.93,DSL,No,Yes,Yes,1
CF-10891,Male,0,51,Two year,Bank transfer,23.57,1294.47,No,Yes,No,No,1
CF-10892,Female,0,38,One year,Electronic check,27.25,1015.43,No,Yes,No,No,0
CF-10893,Male,0,71,Month-to-month,Electronic check,82.04,5979.08,Fiber optic,Yes,Yes,Yes,0
CF-10894,Male,0,54,Two year,Electronic check,78.24,3736.1,Fiber optic,Yes,Yes,Yes,0
CF-10895,Female,1,44,Month-to-month,Credit card,87.43,3727.26,Fiber optic,Yes,Yes,Yes,0
CF-10896,Female,0,37,Month-to-month,Bank transfer,50.52,1755.62,DSL,No,Yes,No,0
CF-10897,Male,0,3,Month-to-month,Mailed check,45.03,153.8,DSL,Yes,No,Yes,1
CF-10898,Male,0,5,Month-to-month,Credit card,18.0,85.5,No,No,No,Yes,1
CF-10899,Male,0,44,Month-to-month,Credit card,49.8,2178.92,DSL,No,Yes,Yes,0
CF-10900,Male,0,0,One year,Mailed check,89.79,89.57,Fiber optic,Yes,No,Yes,1
CF-10901,Female,0,3,Month-to-month,Bank transfer,53.57,143.78,DSL,No,Yes,Yes,1
CF-10902,Female,0,15,Two year,Electronic check,51.96,747.01,DSL,No,Yes,No,0
CF-10903,Female,0,64,Two year,Mailed check,68.15,4423.91,DSL,Yes,No,Yes,0
CF-10904,Male,0,33,One year,Electronic check,86.97,2856.07,Fiber optic,No,Yes,No,0
CF-10905,Male,0,51,One year,Mailed check,102.12,4437.19,Fiber optic,No,No,No,0
CF-10906,Male,1,30,One year,Mailed check,105.91,3037.44,Fiber optic,No,No,No,1
CF-10907,Female,0,12,Two year,Electronic check,62.18,784.4,Fiber optic,No,No,Yes,0
CF-10908,Male,0,27,Month-to-month,Mailed check,27.23,753.81,DSL,No,Yes,No,1
CF-10909,Female,0,6,Month-to-month,Bank transfer,84.93,541.73,Fiber optic,Yes,No,No,0
CF-10910,Male,0,56,Month-to-month,Bank transfer,51.54,2686.69,DSL,No,Yes,Yes,0
CF-10911,Female,0,13,Month-to-month,Electronic check,46.32,642.42,DSL,No,No,Yes,1
CF-10912,Male,0,27,Month-to-month,Electronic check,29.33,781.88,No,No,Yes,Yes,0
CF-10913,Male,0,71,One year,Mailed check,75.57,5824.4,Fiber optic,No,No,No,0
CF-10914,Male,0,43,Month-to-month,Credit card,71.75,3055.01,Fiber optic,No,Yes,Yes,0
CF-10915,Male,0,33,Two year,Credit card,73.11,2092.12,Fiber optic,No,No,No,0
CF-10916,Female,0,39,Month-to-month,Electronic check,83.2,3377.69,Fiber optic,Yes,No,No,0
CF-10917,Female,0,57,Month-to-month,Bank transfer,85.59,4700.02,Fiber optic,No,Yes,No,0
CF-10918,Female,0,18,Month-to-month,Bank transfer,49.62,864.07,DSL,Yes,No,No,0
CF-10919,Male,0,46,Month-to-month,Credit card,75.4,3131.32,Fiber optic,No,Yes,No,0
CF-10920,Male,0,63,Month-to-month,Electronic check,83.13,5694.56,Fiber optic,No,No,Yes,0
CF-10921,Male,0,41,Month-to-month,Mailed check,76.21,2995.67,Fiber optic,No,Yes,Yes,1
CF-10922,Female,0,32,Month-to-month,Bank transfer,64.05,2222.8,DSL,Yes,Yes,No,0
CF-10923,Female,0,10,Month-to-month,Electronic check,18.0,173.54,No,No,No,Yes,1
CF-10924,Female,1,18,Month-to-month,Electronic check,43.77,736.13,DSL,Yes,No,No,0
CF-10925,Male,0,69,Month-to-month,Electronic check,56.74,4185.87,DSL,Yes,No,Yes,0
CF-10926,Male,0,39,Month-to-month,Mailed check,57.64,2215.59,DSL,Yes,No,Yes,0
CF-10927,Male,0,21,Month-to-month,Bank transfer,39.22,812.24,DSL,No,Yes,No,0
CF-10928,Male,0,30,Month-to-month,Bank transfer,97.09,2659.59,Fiber optic,Yes,Yes,No,1
CF-10929,Male,1,42,Month-to-month,Electronic check,64.32,2600.25,DSL,No,No,No,1
CF-10930,Female,0,39,Month-to-month,Credit card,48.35,1915.3,DSL,Yes,No,Yes,0
CF-10931,Male,0,51,One year,Mailed check,91.39,4250.96,Fiber optic,No,Yes,Yes,0
CF-10932,Male,1,18,Two year,Credit card,25.56,440.6,DSL,No,Yes,No,0
CF-10933,Female,1,47,Two year,Electronic check,56.69,2570.57,DSL,No,No,No,0
CF-10934,Male,1,32,Month-to-month,Credit card,39.28,1249.4,DSL,No,No,Yes,1
CF-10935,Female,0,68,Month-to-month,Credit card,86.78,6365.89,Fiber optic,No,No,No,0
CF-10936,Male,0,11,Month-to-month,Credit card,38.35,410.04,DSL,No,Yes,Yes,1
CF-10937,Female,0,10,One year,Credit card,22.38,212.29,No,No,No,No,0
CF-10938,Female,0,33,One year,Mailed check,77.71,2961.36,Fiber optic,Yes,No,Yes,0
CF-10939,Male,0,37,Two year,Bank transfer,83.08,2963.32,Fiber optic,Yes,Yes,No,0
CF-10940,Female,0,50,Two year,Bank transfer,94.47,4622.23,Fiber optic,No,Yes,Yes,0
CF-10941,Female,0,29,Month-to-month,Mailed check,77.03,2163.57,Fiber optic,No,Yes,No,0
CF-10942,Male,0,66,One year,Credit card,41.99,2697.61,No,No,No,No,0
CF-10943,Male,0,34,Two year,Electronic check,43.53,1472.12,DSL,No,Yes,Yes,0
CF-10944,Male,0,9,Month-to-month,Mailed check,98.43,925.95,Fiber optic,Yes,No,Yes,1
CF-10945,Male,1,8,Two year,Credit card,63.37,514.18,Fiber optic,No,No,No,0
CF-10946,Male,0,71,Month-to-month,Electronic check,20.42,1529.02,No,No,Yes,No,1
CF-10947,Female,0,9,Two year,Electronic check,73.18,693.29,Fiber optic,No,No,No,0
CF-10948,Female,0,69,One year,Electronic check,60.84,4208.51,DSL,No,No,Yes,0
CF-10949,Male,0,20,Month-to-month,Bank transfer,79.67,1613.44,Fiber optic,No,Yes,Yes,1
CF-10950,Male,0,6,One year,Credit card,59.21,375.34,Fiber optic,No,No,No,1
CF-10951,Female,1,22,Month-to-month,Electronic check,35.21,715.23,DSL,No,No,Yes,1
CF-10952,Female,0,44,One year,Bank transfer,75.89,3806.28,Fiber optic,Yes,Yes,Yes,0
CF-10953,Female,0,31,Two year,Mailed check,55.41,1647.7,DSL,No,No,No,0
CF-10954,Male,0,57,One year,Bank transfer,85.25,4708.33,Fiber optic,No,No,No,1
CF-10955,Male,0,44,Two year,Bank transfer,44.3,1787.97,DSL,No,Yes,Yes,0
CF-10956,Female,0,29,Month-to-month,Credit card,49.06,1307.6,DSL,Yes,No,Yes,1
CF-10957,Female,0,46,Month-to-month,Mailed check,53.45,2577.8,DSL,No,No,No,1
CF-10958,Male,0,70,Month-to-month,Electronic check,74.83,5899.21,Fiber optic,Yes,No,Yes,0
CF-10959,Female,0,30,Month-to-month,Bank transfer,51.12,1466.07,DSL,No,Yes,No,1
CF-10960,Male,0,11,Month-to-month,Mailed check,33.35,370.83,No,Yes,Yes,Yes,0
CF-10961,Male,0,29,Month-to-month,Mailed check,82.53,2401.05,Fiber optic,Yes,Yes,Yes,1
CF-10962,Male,0,61,Month-to-month,Electronic check,81.58,5225.27,Fiber optic,No,No,Yes,1
CF-10963,Male,0,15,Month-to-month,Electronic check,54.92,925.23,DSL,Yes,No,No,0
CF-10964,Male,0,69,Two year,Credit card,89.48,6675.82,Fiber optic,Yes,No,No,0
CF-10965,Male,0,42,Month-to-month,Electronic check,34.99,1433.84,DSL,No,Yes,Yes,0
CF-10966,Male,0,43,Two year,Bank transfer,52.53,2307.86,DSL,No,No,Yes,0
CF-10967,Female,0,23,Month-to-month,Bank transfer,94.24,2227.52,Fiber optic,Yes,No,Yes,0
CF-10968,Male,0,67,Month-to-month,Electronic check,49.89,3305.17,DSL,No,No,No,0
CF-10969,Female,1,2,Month-to-month,Electronic check,52.41,96.88,DSL,No,No,No,1
CF-10970,Female,0,21,Month-to-month,Mailed check,77.01,1523.53,Fiber optic,No,No,No,0
CF-10971,Female,0,30,Month-to-month,Mailed check,38.02,1207.77,No,Yes,Yes,No,1
CF-10972,Female,0,34,Month-to-month,Mailed check,85.59,3099.44,Fiber optic,Yes,No,Yes,0
CF-10973,Female,0,34,Month-to-month,Bank transfer,67.67,2249.12,Fiber optic,No,No,No,0
CF-10974,Female,0,10,Month-to-month,Electronic check,30.38,305.52,No,No,No,Yes,1
CF-10975,Male,0,16,One year,Electronic check,70.29,1194.18,Fiber optic,Yes,Yes,Yes,0
CF-10976,Female,0,6,Month-to-month,Electronic check,49.55,263.93,DSL,No,No,Yes,1
CF-10977,Female,0,41,Two year,Mailed check,81.54,3220.18,Fiber optic,Yes,Yes,No,0
CF-10978,Female,0,25,Month-to-month,Mailed check,42.97,1193.57,DSL,No,Yes,No,0
CF-10979,Male,0,41,Two year,Credit card,79.55,3287.51,Fiber optic,No,Yes,Yes,0
CF-10980,Male,0,43,One year,Electronic check,40.62,1610.85,DSL,No,No,No,0
CF-10981,Female,0,51,Two year,Mailed check,51.61,2624.31,DSL,No,Yes,No,0
CF-10982,Female,0,39,Two year,Bank transfer,30.51,1250.91,No,Yes,No,No,0
CF-10983,Male,1,47,Month-to-month,Bank transfer,18.0,708.28,No,No,No,Yes,0
CF-10984,Male,0,42,Month-to-month,Bank transfer,66.04,2775.28,DSL,Yes,No,No,1
CF-10985,Female,0,47,Month-to-month,Electronic check,48.84,2221.23,DSL,No,No,No,1
CF-10986,Male,1,45,Two year,Bank transfer,52.68,2113.34,DSL,No,No,No,0
CF-10987,Female,0,23,One year,Electronic check,42.75,978.25,No,Yes,No,Yes,0
CF-10988,Female,0,17,Month-to-month,Bank transfer,66.6,1111.61,DSL,Yes,Yes,No,0
CF-10989,Female,0,57,Two year,Electronic check,35.22,1984.56,No,Yes,Yes,No,0
CF-10990,Female,0,25,Month-to-month,Bank transfer,82.28,1993.45,Fiber optic,Yes,No,Yes,1
CF-10991,Male,0,40,One year,Bank transfer,41.13,1527.93,DSL,Yes,No,No,0
CF-10992,Female,1,14,One year,Bank transfer,48.86,617.49,DSL,No,No,Yes,1
CF-10993,Male,0,31,Month-to-month,Electronic check,87.85,2583.26,Fiber optic,No,Yes,No,1
CF-10994,Female,0,38,One year,Bank transfer,81.19,3213.43,Fiber optic,No,No,Yes,0
CF-10995,Male,0,45,Two year,Bank transfer,18.0,813.23,No,No,No,Yes,0
CF-10996,Female,0,38,Month-to-month,Mailed check,85.83,3215.39,Fiber optic,No,No,Yes,1
CF-10997,Female,1,26,Month-to-month,Mailed check,93.38,2252.14,Fiber optic,Yes,No,Yes,1
CF-10998,Male,1,70,Month-to-month,Electronic check,75.29,5099.36,Fiber optic,No,No,Yes,1
CF-10999,Male,0,37,One year,Electronic check,86.9,3325.36,Fiber optic,No,No,Yes,1
CF-11000,Male,0,59,Month-to-month,Bank transfer,52.65,3169.37,DSL,No,No,Yes,1
CF-11001,Male,0,53,Two year,Mailed check,18.0,917.15,No,No,No,No,0
CF-11002,Female,1,40,Two year,Bank transfer,34.44,1147.98,No,No,No,Yes,0
CF-11003,Female,0,64,Month-to-month,Bank transfer,35.59,2162.75,DSL,No,No,Yes,0
CF-11004,Male,0,9,Month-to-month,Bank transfer,46.48,402.02,DSL,No,No,Yes,1
CF-11005,Male,0,67,One year,Bank transfer,76.59,4800.92,Fiber optic,No,No,Yes,1
CF-11006,Male,1,62,One year,Bank transfer,18.0,1077.17,No,No,No,Yes,0
CF-11007,Male,0,36,Month-to-month,Mailed check,87.73,3281.43,Fiber optic,Yes,Yes,No,0
CF-11008,Female,1,53,Month-to-month,Electronic check,96.79,5067.09,Fiber optic,Yes,No,Yes,1
CF-11009,Male,0,37,Month-to-month,Credit card,34.23,1329.05,No,No,No,Yes,1
CF-11010,Female,0,19,Two year,Credit card,36.51,623.97,No,Yes,Yes,Yes,0
CF-11011,Male,0,58,Month-to-month,Mailed check,62.74,3535.92,Fiber optic,No,Yes,Yes,1
CF-11012,Male,0,17,Two year,Credit card,41.98,623.5,DSL,Yes,Yes,No,0
CF-11013,Female,0,22,Month-to-month,Credit card,48.5,1029.02,DSL,No,No,No,1
CF-11014,Female,0,37,Two year,Mailed check,84.69,2905.6,Fiber optic,Yes,No,Yes,0
CF-11015,Female,1,61,Month-to-month,Bank transfer,73.52,4784.64,Fiber optic,No,No,Yes,1
CF-11016,Female,1,28,Month-to-month,Bank transfer,102.15,2901.91,Fiber optic,Yes,Yes,No,0
CF-11017,Female,0,36,Two year,Electronic check,54.95,2078.87,DSL,Yes,No,Yes,0
CF-11018,Male,0,3,Two year,Electronic check,58.88,170.32,DSL,Yes,No,Yes,1
CF-11019,Female,0,8,Month-to-month,Mailed check,55.89,415.29,DSL,No,No,No,1
CF-11020,Male,0,4,Month-to-month,Bank transfer,78.49,291.01,Fiber optic,No,Yes,No,0
CF-11021,Female,0,5,Month-to-month,Electronic check,46.32,232.97,No,No,Yes,Yes,1
CF-11022,Male,0,63,Month-to-month,Bank transfer,45.54,3151.93,DSL,Yes,No,No,0
CF-11023,Female,0,61,Month-to-month,Bank transfer,18.0,1114.19,No,No,Yes,Yes,1
CF-11024,Male,0,59,Two year,Bank transfer,76.51,4367.44,Fiber optic,Yes,No,Yes,0
CF-11025,Male,0,4,Month-to-month,Electronic check,61.06,239.03,DSL,No,No,No,1
CF-11026,Male,0,5,One year,Mailed check,30.22,149.31,No,No,Yes,No,0
CF-11027,Male,1,20,Month-to-month,Electronic check,80.1,1780.78,Fiber optic,Yes,Yes,No,1
CF-11028,Female,0,41,Month-to-month,Electronic check,70.23,3063.76,Fiber optic,No,No,No,0
CF-11029,Male,1,24,One year,Electronic check,90.46,2183.19,Fiber optic,No,No,No,1
CF-11030,Female,0,35,Month-to-month,Electronic check,88.26,3078.55,Fiber optic,Yes,No,No,0
CF-11031,Male,0,12,One year,Electronic check,66.69,806.65,DSL,Yes,Yes,Yes,0
CF-11032,Male,0,53,Month-to-month,Bank transfer,84.46,4564.37,Fiber optic,Yes,No,Yes,0
CF-11033,Female,0,22,Two year,Mailed check,89.6,1902.62,Fiber optic,Yes,No,No,0
CF-11034,Female,0,4,One year,Electronic check,56.7,213.05,DSL,Yes,No,Yes,1
CF-11035,Female,1,54,Two year,Credit card,72.38,4111.5,Fiber optic,No,No,No,0
CF-11036,Male,0,65,Month-to-month,Mailed check,83.7,5393.27,Fiber optic,Yes,Yes,Yes,0
CF-11037,Male,0,1,Month-to-month,Credit card,36.34,38.05,DSL,No,No,Yes,1
CF-11038,Female,0,31,Month-to-month,Bank transfer,82.45,2782.84,Fiber optic,No,No,No,1
CF-11039,Male,0,60,Month-to-month,Electronic check,84.85,5199.12,Fiber optic,No,Yes,No,1
CF-11040,Female,0,51,Month-to-month,Credit card,86.91,4483.44,Fiber optic,No,No,Yes,1
CF-11041,Female,0,62,Month-to-month,Credit card,91.0,6668.93,Fiber optic,Yes,No,Yes,1
CF-11042,Male,0,30,Month-to-month,Bank transfer,52.85,1589.34,DSL,Yes,No,No,0
CF-11043,Male,0,27,Month-to-month,Mailed check,98.97,2470.62,Fiber optic,Yes,Yes,No,1
CF-11044,Male,0,51,Month-to-month,Mailed check,86.03,4269.62,Fiber optic,No,No,Yes,0
CF-11045,Female,1,11,Month-to-month,Mailed check,35.5,422.95,No,No,Yes,Yes,1
CF-11046,Male,0,17,Month-to-month,Bank transfer,43.06,667.86,No,Yes,No,Yes,0
CF-11047,Male,1,43,One year,Mailed check,83.87,3407.53,Fiber optic,Yes,No,Yes,1
CF-11048,Female,0,48,Month-to-month,Electronic check,81.49,4132.07,Fiber optic,No,Yes,Yes,0
CF-11049,Male,0,8,Month-to-month,Electronic check,60.97,474.93,DSL,Yes,Yes,No,1
CF-11050,Female,0,37,Month-to-month,Electronic check,18.0,654.93,No,No,No,Yes,0
CF-11051,Female,1,26,One year,Electronic check,43.86,1202.4,DSL,Yes,Yes,Yes,0
CF-11052,Male,0,36,Month-to-month,Mailed check,73.31,2499.26,Fiber optic,Yes,No,Yes,0
CF-11053,Male,0,69,One year,Credit card,84.03,5229.19,Fiber optic,Yes,No,Yes,0
CF-11054,Female,1,5,Two year,Electronic check,82.0,371.73,Fiber optic,Yes,No,Yes,1
CF-11055,Female,1,72,Month-to-month,Electronic check,18.0,1328.28,No,Yes,Yes,Yes,0
CF-11056,Male,0,32,Two year,Electronic check,24.34,783.2,No,No,Yes,Yes,0
CF-11057,Female,0,56,Two year,Mailed check,84.14,4468.93,Fiber optic,Yes,Yes,No,0
CF-11058,Female,0,30,Month-to-month,Bank transfer,57.64,1591.68,DSL,No,No,Yes,0
CF-11059,Female,0,22,Month-to-month,Mailed check,103.12,2209.12,Fiber optic,Yes,No,Yes,1
CF-11060,Male,0,56,One year,Credit card,58.11,3439.62,DSL,Yes,No,No,1
CF-11061,Male,0,50,Two year,Credit card,23.73,1115.13,No,Yes,Yes,Yes,0
CF-11062,Male,0,10,Month-to-month,Credit card,59.82,568.43,DSL,Yes,Yes,Yes,0
CF-11063,Male,0,51,Month-to-month,Credit card,85.08,3985.74,Fiber optic,Yes,Yes,No,1
CF-11064,Female,0,54,One year,Mailed check,51.84,2709.66,DSL,Yes,No,Yes,0
CF-11065,Male,0,28,Month-to-month,Bank transfer,70.25,1987.23,Fiber optic,No,Yes,Yes,1
CF-11066,Male,0,67,One year,Mailed check,42.82,3204.35,DSL,No,Yes,No,0
CF-11067,Male,0,46,Month-to-month,Bank transfer,76.4,3525.18,Fiber optic,No,No,No,0
CF-11068,Male,0,24,One year,Electronic check,37.24,881.94,No,Yes,No,No,1
CF-11069,Female,0,0,Two year,Electronic check,82.6,86.05,Fiber optic,No,Yes,Yes,0
CF-11070,Female,1,49,One year,Electronic check,94.43,4774.09,Fiber optic,No,No,Yes,1
CF-11071,Male,0,15,One year,Bank transfer,91.07,1305.04,Fiber optic,Yes,Yes,Yes,0
CF-11072,Female,0,55,One year,Bank transfer,88.82,5511.0,Fiber optic,Yes,Yes,Yes,1
CF-11073,Female,1,38,Two year,Electronic check,75.24,2826.35,Fiber optic,No,Yes,Yes,0
CF-11074,Female,0,34,Two year,Mailed check,37.66,1285.8,DSL,No,Yes,Yes,0
CF-11075,Male,0,11,Month-to-month,Mailed check,72.87,820.07,Fiber optic,No,No,Yes,0
CF-11076,Male,1,51,One year,Credit card,78.7,4056.86,Fiber optic,Yes,No,Yes,0
CF-11077,Female,1,12,Month-to-month,Electronic check,54.95,713.16,Fiber optic,No,No,Yes,0
CF-11078,Male,0,30,Two year,Electronic check,75.92,2174.21,Fiber optic,Yes,Yes,Yes,0
CF-11079,Male,1,61,One year,Bank transfer,37.42,2367.08,No,No,No,No,0
CF-11080,Male,0,67,Month-to-month,Bank transfer,26.32,1763.22,No,No,No,Yes,0
CF-11081,Male,0,72,Month-to-month,Credit card,74.61,5634.95,Fiber optic,No,Yes,No,0
CF-11082,Female,0,69,Month-to-month,Bank transfer,50.59,3410.78,DSL,No,No,Yes,1
CF-11083,Female,0,40,One year,Credit card,36.42,1411.6,DSL,Yes,No,Yes,0
CF-11084,Male,0,14,Month-to-month,Electronic check,25.54,369.69,No,No,No,No,0
CF-11085,Male,0,61,Month-to-month,Mailed check,89.5,5522.17,Fiber optic,No,Yes,No,0
CF-11086,Female,0,58,Two year,Credit card,76.91,4196.62,Fiber optic,No,No,Yes,0
CF-11087,Male,0,72,One year,Electronic check,38.05,2933.39,DSL,Yes,No,Yes,0
CF-11088,Male,0,47,Month-to-month,Credit card,26.27,1276.61,No,Yes,No,No,0
CF-11089,Female,0,10,Month-to-month,Electronic check,65.51,645.63,DSL,Yes,No,Yes,0
CF-11090,Female,0,36,Two year,Mailed check,49.33,1708.23,DSL,No,Yes,Yes,0
CF-11091,Female,0,32,One year,Electronic check,65.24,2112.41,Fiber optic,No,No,Yes,1
CF-11092,Female,0,61,One year,Bank transfer,68.31,4290.37,DSL,No,No,Yes,0
CF-11093,Male,0,28,Month-to-month,Credit card,18.0,450.76,No,No,No,No,0
CF-11094,Female,1,23,Month-to-month,Electronic check,75.81,1765.5,Fiber optic,No,Yes,No,1
CF-11095,Female,1,5,Month-to-month,Electronic check,44.66,229.81,DSL,Yes,Yes,Yes,1
CF-11096,Male,0,60,One year,Mailed check,68.68,3497.95,Fiber optic,No,Yes,Yes,0
CF-11097,Female,0,55,Month-to-month,Electronic check,49.93,2751.01,DSL,Yes,Yes,Yes,1
CF-11098,Male,0,3,Month-to-month,Mailed check,59.73,184.87,DSL,Yes,No,No,1
CF-11099,Male,0,31,One year,Credit card,65.61,2084.46,DSL,Yes,Yes,No,0
CF-11100,Female,0,35,Two year,Electronic check,26.52,963.61,No,Yes,No,Yes,0
CF-11101,Male,0,34,One year,Mailed check,44.91,1481.66,DSL,Yes,No,No,0
CF-11102,Female,1,67,Month-to-month,Mailed check,82.31,5115.53,Fiber optic,No,No,Yes,0
CF-11103,Female,0,10,Month-to-month,Electronic check,89.57,790.02,Fiber optic,Yes,Yes,Yes,0
CF-11104,Female,0,22,Month-to-month,Electronic check,87.16,2024.01,Fiber optic,Yes,No,Yes,0
CF-11105,Male,0,13,Month-to-month,Bank transfer,87.48,1173.84,Fiber optic,Yes,No,Yes,0
CF-11106,Male,0,17,Month-to-month,Bank transfer,76.99,1387.5,Fiber optic,No,No,Yes,1
CF-11107,Male,0,66,Month-to-month,Credit card,78.88,4927.51,Fiber optic,No,Yes,No,0
CF-11108,Female,0,68,One year,Mailed check,83.37,5885.89,Fiber optic,Yes,No,Yes,1
CF-11109,Male,0,3,Two year,Bank transfer,94.63,255.46,Fiber optic,Yes,Yes,Yes,0
CF-11110,Male,0,46,Two year,Credit card,67.06,2892.98,DSL,No,No,No,0
CF-11111,Male,0,16,Month-to-month,Credit card,79.62,1270.81,Fiber optic,No,Yes,No,0
CF-11112,Female,0,14,Month-to-month,Credit card,46.94,676.74,DSL,No,Yes,Yes,1
CF-11113,Female,0,21,Month-to-month,Electronic check,25.3,579.51,No,No,No,Yes,1
CF-11114,Female,0,14,Month-to-month,Credit card,41.08,561.08,DSL,No,Yes,No,0
CF-11115,Female,0,35,Month-to-month,Credit card,84.88,2786.77,Fiber optic,No,No,Yes,0
CF-11116,Male,0,72,Month-to-month,Credit card,88.97,5989.28,Fiber optic,Yes,No,Yes,0
CF-11117,Male,0,42,One year,Bank transfer,43.22,1722.17,DSL,No,Yes,Yes,0
CF-11118,Male,0,52,Month-to-month,Credit card,62.12,3628.4,DSL,Yes,Yes,Yes,0
CF-11119,Male,1,36,Two year,Mailed check,78.17,2913.77,Fiber optic,No,Yes,No,0
CF-11120,Female,0,1,Month-to-month,Bank transfer,45.27,47.84,DSL,Yes,No,No,0
CF-11121,Male,0,6,Month-to-month,Bank transfer,57.16,334.61,DSL,Yes,No,Yes,0
CF-11122,Male,0,19,Month-to-month,Bank transfer,80.13,1507.09,Fiber optic,No,Yes,No,1
CF-11123,Male,0,17,Month-to-month,Bank transfer,55.64,976.11,DSL,No,No,No,1
CF-11124,Male,0,61,Month-to-month,Electronic check,92.48,5413.67,Fiber optic,Yes,Yes,No,1
CF-11125,Female,0,61,Two year,Mailed check,77.02,4569.12,Fiber optic,No,No,Yes,0
CF-11126,Male,1,62,Month-to-month,Mailed check,49.75,2928.79,DSL,Yes,No,Yes,1
CF-11127,Male,1,46,Month-to-month,Bank transfer,78.02,3456.67,Fiber optic,No,Yes,Yes,0
CF-11128,Male,0,40,One year,Bank transfer,50.27,1996.6,DSL,No,No,No,0
CF-11129,Female,0,47,Month-to-month,Credit card,89.35,3950.41,Fiber optic,Yes,Yes,Yes,0
CF-11130,Male,0,29,One year,Bank transfer,80.71,2357.35,Fiber optic,No,No,Yes,0
CF-11131,Male,0,48,Month-to-month,Bank transfer,22.18,1072.17,No,No,No,Yes,0
CF-11132,Male,0,57,Two year,Electronic check,93.97,5245.12,Fiber optic,Yes,No,Yes,0
CF-11133,Male,0,55,Month-to-month,Bank transfer,78.93,4082.21,Fiber optic,Yes,No,Yes,0
CF-11134,Male,0,44,Month-to-month,Credit card,52.31,2293.12,No,Yes,No,Yes,0
CF-11135,Male,0,4,One year,Bank transfer,53.87,206.8,DSL,No,Yes,Yes,1
CF-11136,Female,0,52,Two year,Credit card,43.85,2263.77,DSL,Yes,No,No,0
CF-11137,Female,0,26,Month-to-month,Credit card,86.67,2379.36,Fiber optic,Yes,Yes,No,0
CF-11138,Female,0,54,One year,Mailed check,84.95,4196.57,Fiber optic,No,No,Yes,0
CF-11139,Male,0,39,Month-to-month,Bank transfer,50.86,2222.38,DSL,Yes,Yes,Yes,0
CF-11140,Female,0,64,Month-to-month,Mailed check,71.54,4512.85,Fiber optic,Yes,No,Yes,1
CF-11141,Female,0,24,Month-to-month,Mailed check,68.65,1671.84,Fiber optic,No,No,Yes,1
CF-11142,Male,0,67,One year,Electronic check,51.88,3284.21,DSL,No,Yes,No,0
CF-11143,Female,0,61,Month-to-month,Electronic check,69.21,4468.92,Fiber optic,Yes,No,Yes,0
CF-11144,Female,0,24,One year,Electronic check,64.96,1531.7,Fiber optic,No,No,No,1
CF-11145,Female,0,35,Month-to-month,Bank transfer,82.83,2801.51,Fiber optic,No,Yes,Yes,1
CF-11146,Male,1,38,Two year,Electronic check,52.0,1888.01,DSL,Yes,No,No,0
CF-11147,Female,0,56,Two year,Mailed check,40.74,2221.87,DSL,No,No,No,0
CF-11148,Male,0,50,Month-to-month,Mailed check,18.55,941.51,No,No,No,No,1
CF-11149,Female,0,62,Month-to-month,Mailed check,64.76,4016.6,Fiber optic,No,Yes,No,1
CF-11150,Male,0,27,Month-to-month,Credit card,82.36,2196.16,Fiber optic,No,No,Yes,1
CF-11151,Female,0,36,Two year,Mailed check,39.74,1355.27,DSL,No,Yes,Yes,0
CF-11152,Male,1,31,Month-to-month,Electronic check,73.18,2141.2,Fiber optic,No,No,Yes,1
CF-11153,Female,0,66,Month-to-month,Credit card,50.12,3183.37,DSL,No,Yes,No,0
CF-11154,Female,0,22,Month-to-month,Credit card,20.69,463.2,No,No,Yes,No,1
CF-11155,Female,0,42,Two year,Bank transfer,40.66,1758.5,DSL,No,Yes,Yes,0
CF-11156,Female,0,8,Month-to-month,Bank transfer,60.1,498.99,Fiber optic,No,Yes,No,1
